id,place_name,average_rating,granular_category,lat,lng
3284,56 Avenue Diner,4.1,restaurant,24.6983522,46.6822436
3285,Diplomacy for sweets,4.2,restaurant,24.7207905,46.6922727
3286,Kodo,4.1,restaurant,24.710527,46.693633
3287,Amuwahza,3.7,restaurant,24.7205976,46.6926076
3288,Yukari,4.2,restaurant,24.6978109,46.6835542
3289,Tim Hortons,4.2,restaurant,24.6959454,46.6699101
3290,Doctor Fit,3.8,restaurant,24.7202727,46.6928816
3291,Dama,3.8,restaurant,24.6969836,46.683986
3292,Vivenea Lounge,4,restaurant,24.6982024,46.6869432
3293,Fire Grill,4.2,restaurant,24.6982266,46.6869797
3294,TSC Sentv spread,4.3,restaurant,24.7021849,46.6920181
3295,Our lost,3.7,restaurant,24.6991321,46.6891981
3296,Porter House Restaurant,4.2,restaurant,24.694002,46.6788305
3297,Kebab,4.2,restaurant,24.7152301,46.6964982
3298,"Good clouds for Shamiya pies, Sulaymaniyah branch",4.3,restaurant,24.7122587,46.6970047
3299,The Potcher Shop and Grill,4.7,restaurant,24.7002944,46.6919626
3300,Hello restaurant,3.7,restaurant,24.6827183,46.6886063
3301,Continent Oasis Hotel,4,restaurant,24.680947,46.689278
3302,Thyme,4.2,restaurant,24.6988341,46.6902823
3303,Mozart Restaurant,3.7,restaurant,24.684061,46.687689
3304,Subway,4.1,restaurant,24.6939426,46.7322705
3305,Bilal National Restaurants Company,3.3,restaurant,24.6754718,46.7280866
3306,Tim Hortons,4.2,restaurant,24.6986875,46.6898125
3307,Pizza Pizza Pizza IMM,3.8,restaurant,24.689585,46.7333243
3308,Sinshri Burger,4.3,restaurant,24.698376,46.6894068
3309,Chic Shack,4,restaurant,24.6899662,46.6867455
3310,TSC Sentv spread,4.3,restaurant,24.7021849,46.6920181
3311,Awmar,4.3,restaurant,24.689183,46.6865816
3312,McDonald's,4,restaurant,24.686859,46.733883
3313,Subway,3.7,restaurant,24.6900968,46.6863105
3314,Our lost,3.7,restaurant,24.6991321,46.6891981
3315,The Globe,4,restaurant,24.6898068,46.6851121
3316,Kentucky,3.8,restaurant,24.6927195,46.6853854
3317,Fire Grill,4.2,restaurant,24.6982266,46.6869797
3318,Zul Sai,3.7,cafe,24.713591,46.6755535
3319,Tim Hortons,4.2,cafe,24.7136379,46.6751825
3320,Al -Hokair Time,3.9,cafe,24.6925673,46.7647916
3321,Dunkin,4.2,cafe,24.676241,46.675539
3322,Starbucks,4.1,cafe,24.69223,46.765159
3323,Lamud,2.9,cafe,24.6929447,46.6703665
3324,Tim Hortons,4.2,cafe,24.6959454,46.6699101
3325,Dunkin Dontes,4.1,cafe,24.7257743,46.681398
3326,pee,4.2,cafe,24.6970352,46.6859325
3327,Krisby Karim,4.2,cafe,24.675852,46.727508
3328,Starbucks,3.9,cafe,24.6926022,46.7168942
3329,Bangaliertel,3,cafe,24.6950255,46.7214206
3330,Diwaniya Aqal Faris,4.4,cafe,24.6966091,46.7214133
3331,Chudleight's Cafe,4,cafe,24.6935389,46.7215355
3332,Send K - Jerajer Kofi Bakri,4.1,cafe,24.6916322,46.7183972
3333,Vite Café,2.9,cafe,24.6930929,46.7142286
3334,"Armed Forces Officers Club, King Abdulaziz Road, Riyadh",4.4,cafe,24.6998828,46.7175861
3335,Barn's |Barn,3.5,cafe,24.6935397,46.7218082
3336,Serenas Kofi Shop,4,cafe,24.6955336,46.7227997
3337,Dr. Kaif Cafe,4.5,cafe,24.6920647,46.7146675
3338,Out Pack Stick House,4.4,restaurant,24.699014,46.6917386
3339,The Potcher Shop and Grill,4.7,restaurant,24.7002944,46.6919626
3340,TSC Sentv spread,4.3,restaurant,24.7021849,46.6920181
3341,McDonald,3.8,restaurant,24.711986,46.697324
3342,Candy Retoriana,3.7,restaurant,24.6735224,46.7308592
3343,Thyme,4.2,restaurant,24.6988341,46.6902823
3344,To suffice,3.8,restaurant,24.6829077,46.6891245
3345,Dominos Pizza,4.1,restaurant,24.6808436,46.6949017
3346,Tim Hortons,4.2,restaurant,24.6986875,46.6898125
3347,Sinshri Burger,4.3,restaurant,24.698376,46.6894068
3348,Our lost,3.7,restaurant,24.6991321,46.6891981
3349,Kodo,4.1,restaurant,24.710527,46.693633
3350,Dominos Pizza,4.1,restaurant,24.6847438,46.7443656
3351,Kebab,4.2,restaurant,24.7152301,46.6964982
3352,Diet Center - Diet Center,3.7,restaurant,24.686492,46.74659
3353,Domino,3.9,restaurant,24.6711775,46.732235
3354,Fire Grill,4.2,restaurant,24.6982266,46.6869797
3355,Vivenea Lounge,4,restaurant,24.6982024,46.6869432
3356,Red onion restaurant,3.9,restaurant,24.678388,46.6932021
3357,Tom TomTom Tom,3.7,restaurant,24.7063742,46.6889578
3358,Dunkin Dontes,4.2,cafe,24.661729,46.70107
3359,Café food prospects,4.4,cafe,24.6632305,46.7037482
3360,Sultan of coffee,3.9,cafe,24.7212589,46.6560713
3361,Dunkin Dontes,4.1,cafe,24.7257743,46.681398
3362,Starbucks,4.1,cafe,24.73049,46.671662
3363,White foam cafe,3.8,cafe,24.7300841,46.6946022
3364,Dunkin Dontes,4,cafe,24.7131356,46.6338002
3365,pee,4.2,cafe,24.6970352,46.6859325
3366,Mac Cafe,4.3,cafe,24.688488,46.674081
3367,Right sleeping orchards Plaza,3,cafe,24.6890266,46.6739797
3368,Cookies n,4,cafe,24.6890602,46.6739611
3369,Starbucks,4.3,cafe,24.689154,46.67393
3370,A solution session,4.7,cafe,24.6898125,46.6736875
3371,Java Time,4.7,cafe,24.6893587,46.6733843
3372,Paos Covey,4,cafe,24.6898394,46.6735969
3373,Al -Nasma Café,3,cafe,24.6899745,46.6726857
3374,Dunkin,4.2,cafe,24.6861321,46.674951
3375,Half a million,4.1,cafe,24.6917737,46.6736703
3376,Coffee and Sabbaeen Riyadh,5,cafe,24.6916512,46.6731976
3377,S Way Café,3.7,cafe,24.691627,46.6731379
3378,House of the grill,3.8,restaurant,24.6997821,46.6713131
3379,Yukari,4.2,restaurant,24.6978109,46.6835542
3380,Mozart Restaurant,3.7,restaurant,24.684061,46.687689
3381,Kentucky,3.7,restaurant,24.6764546,46.6761413
3382,Flavors to serve meals throughout the day,4.3,restaurant,24.7002337,46.6821702
3383,Rated,3.7,restaurant,24.6756165,46.6733554
3384,Sama Lounge,4.1,restaurant,24.7006847,46.6822636
3385,Hello restaurant,3.7,restaurant,24.6827183,46.6886063
3386,Vivenea Lounge,4,restaurant,24.6982024,46.6869432
3387,Fire Grill,4.2,restaurant,24.6982266,46.6869797
3388,Burger boutique,4.1,restaurant,24.7029535,46.6786015
3389,Continent Oasis Hotel,4,restaurant,24.680947,46.689278
3390,Cuzenos casting,3.8,restaurant,24.6830342,46.6975912
3391,McDonald's,4.1,restaurant,24.674518,46.668066
3392,Sinshri Burger,4.3,restaurant,24.698376,46.6894068
3393,Our lost,3.7,restaurant,24.6991321,46.6891981
3394,Tim Hortons,4.2,restaurant,24.6986875,46.6898125
3395,Thyme,4.2,restaurant,24.6988341,46.6902823
3396,Nobo Riyadh Hotel,4.3,restaurant,24.7063358,46.6757095
3397,Fraser Switz,4.1,restaurant,24.6792087,46.6918415
3398,Fresh House,4.9,restaurant,24.8544504,46.7355675
3399,Salduch,4.7,restaurant,24.854458,46.7356202
3400,Hospitality tables for trade,5,restaurant,24.8453524,46.7338865
3401,Floria Turkish restaurant,3,restaurant,24.8453578,46.7339429
3402,Affandar Restaurant,4.6,restaurant,24.8449145,46.7337142
3403,Ibto Restaurant and Long,4.2,restaurant,24.8462607,46.7349679
3404,That BondBob Aug,4.3,restaurant,24.8446197,46.7345534
3405,Samuer,4.3,restaurant,24.8439375,46.7341875
3406,Shrimp area,4.4,restaurant,24.8439375,46.7345625
3407,Earth Cafe,4.3,restaurant,24.841719,46.7329373
3408,One million,4.6,restaurant,24.8416974,46.7331523
3409,rose,4.1,restaurant,24.8414422,46.7329357
3410,Chocomile,4.4,restaurant,24.8426935,46.7339732
3411,Bateel,4.3,restaurant,24.84272,46.734053
3412,Effendar is the old town,4.7,restaurant,24.8417173,46.7332788
3413,Floria Steak Long,4.7,restaurant,24.8428426,46.7342426
3414,Eric Caesar,4.6,restaurant,24.8421884,46.7337578
3415,Foreno,4,restaurant,24.8426912,46.7342394
3416,Mizo,4.5,restaurant,24.8419435,46.7337545
3417,Restaurant Rose,4.8,restaurant,24.8425209,46.7342078
3418,Dunkin Dontes,3.9,cafe,24.8588521,46.646739
3419,Doughnut Plant Donant,4.6,cafe,24.8582001,46.6465044
3420,Win Bain T -Lev,4.1,cafe,24.8573125,46.6464375
3421,Costa Coffee,4.3,cafe,24.8572374,46.6465612
3422,See all Café Co Cafe,4.6,cafe,24.8703492,46.6172959
3423,Tea and sesame,4.4,cafe,24.8791499,46.6224947
3424,Seasons Coffee,4.9,cafe,24.8676265,46.6163462
3425,Kofi Breeze,4.8,cafe,24.8675318,46.6162165
3426,Shahi Sawaj,2.5,cafe,24.8623058,46.6511209
3427,Samar tea,5,cafe,24.8617076,46.6510706
3428,Moon Cafe,3,cafe,24.8810888,46.6247101
3429,And a specialized and more coffee,4.6,cafe,24.873032,46.6167455
3430,Draft Cafe,4.6,cafe,24.8503076,46.6368932
3431,Half a million,4.3,cafe,24.855348,46.647532
3432,MUJA,5,cafe,24.8817865,46.6248335
3433,Saleh tea,5,cafe,24.8547733,46.6470157
3434,Sports Cuff - Boston,4.3,cafe,24.8500489,46.6359369
3435,Displaced tea,4.6,cafe,24.8627634,46.6523396
3436,Shahi,4.3,cafe,24.8509604,46.6271879
3437,Braqma,4.8,cafe,24.8549031,46.6480314
3438,Starbucks,4.3,cafe,24.8443941,46.7337948
3439,Rots Cafi House toast,4.2,cafe,24.8439375,46.7338125
3440,Audi Progress Gallery,4.8,cafe,24.8439148,46.733801
3441,Earth Cafe,4.3,cafe,24.841719,46.7329373
3442,Sisi is my perfume,3,cafe,24.8413333,46.7327222
3443,Chocomile,4.4,cafe,24.8426935,46.7339732
3444,Bateel,4.3,cafe,24.84272,46.734053
3445,Diyar Baker,4.5,cafe,24.8413666,46.7330148
3446,L & n,3.5,cafe,24.8412103,46.732989
3447,Foreno,4,cafe,24.8426912,46.7342394
3448,Clay Becry and Pestry,4.3,cafe,24.8403187,46.7323149
3449,Al -Fanner Restaurant,4.3,cafe,24.8421869,46.733979
3450,Dose Cafe,4,cafe,24.8400739,46.732289
3451,MUH,3.8,cafe,24.840672,46.7329878
3452,Laqo,4.6,cafe,24.8411106,46.7334182
3453,trenchant,2.6,cafe,24.8404831,46.7330413
3454,Starbucks,4.1,cafe,24.838944,46.731417
3455,but rather,3.4,cafe,24.840736,46.7333334
3456,Baltii,4.2,cafe,24.8395635,46.7326403
3457,Camellia Long,4.1,cafe,24.8397221,46.7330498
3458,Express Pizza,4.2,restaurant,24.8621233,46.6440458
3459,Grilled burger,3.6,restaurant,24.8702188,46.6229926
3460,Garlic and tahini,4.1,restaurant,24.8619301,46.644143
3461,Mento Wikhash Sanabel Al -Hijaz,4.9,restaurant,24.861928,46.6441468
3462,B1 Burger - B One Burger,4.3,restaurant,24.861834,46.6441281
3463,Cherry grills,4,restaurant,24.8695115,46.62254
3464,Boga,3.9,restaurant,24.877713,46.6353391
3465,Pebx Coffee,4.4,restaurant,24.8777235,46.6353081
3466,Pergarezar,4.9,restaurant,24.8702799,46.622659
3467,Flavors of India Restaurant,4.6,restaurant,24.8778125,46.6353125
3468,McDonald's,3.1,restaurant,24.8612596,46.6445847
3469,Pakistani Pakistan Potter Restaurant,3.8,restaurant,24.855431,46.6342576
3470,Pizza restaurant,4.4,restaurant,24.8647611,46.6210066
3471,Princess restaurants and kitchens,3.9,restaurant,24.8651462,46.6208073
3472,Herfy,3.3,restaurant,24.8589254,46.6240148
3473,Bokha original Bukha,4.4,restaurant,24.8586823,46.6240921
3474,Mento and mourning the fuller fungus,3.6,restaurant,24.8547099,46.6327969
3475,Kabsa firewood,3.1,restaurant,24.8584016,46.6242043
3476,Buffet Fawal Afghani,5,restaurant,24.8546773,46.6326643
3477,Mandi address,4.5,restaurant,24.8583894,46.6241975
3478,Paul,2.7,cafe,24.9640926,46.7007709
3479,Starbucks,3.9,cafe,24.964122,46.7007708
3480,Costa Coffee,3.7,cafe,24.964147,46.700877
3481,Cinnabon,3.3,cafe,24.964286,46.701387
3482,Camel step,5,cafe,24.9245166,46.7162442
3483,Nespresso,3.2,cafe,24.9738921,46.6949244
3484,Dunkin ' - Dunkin,4.8,cafe,24.9763198,46.6893242
3485,Ateeq Tea,3.7,cafe,24.9235625,46.7215625
3486,Aroo Cafe,4.3,cafe,24.9770608,46.6906231
3487,Dunkin Dontes,4.2,cafe,24.9231408,46.7218352
3488,Holly |Holly,4.2,cafe,24.8894096,46.6228729
3489,Kairouan Café,2.2,cafe,24.8715961,46.5745345
3490,Outsit,4.2,cafe,24.8905671,46.6258398
3491,Barn,3.7,cafe,24.8752626,46.6148468
3492,ViaViale,4.8,cafe,24.8748909,46.6158229
3493,Al -Rehab concerts for events and conveys,5,cafe,24.8746078,46.6158858
3494,Dunkin,3.9,cafe,24.8739863,46.6154779
3495,Knowing buffet,3,cafe,24.8669446,46.5996332
3496,MUJA,5,cafe,24.8817865,46.6248335
3497,Tea and sesame,4.4,cafe,24.8791499,46.6224947
3498,N5 coffee -inaya café specialized in the College of Care,1,cafe,24.8651741,46.584821
3499,Moon Cafe,3,cafe,24.8810888,46.6247101
3500,Sviber,1,cafe,24.8650112,46.5837656
3501,Jadn Cafe,4.5,cafe,24.8710282,46.613279
3502,Jadn Cafe,4.6,cafe,24.8710048,46.6132706
3503,And a specialized and more coffee,4.6,cafe,24.873032,46.6167455
3504,Blessing Sheikh Bint Al -Sheikh,1,cafe,24.8642828,46.5854683
3505,Dunkin,4.6,cafe,24.8628125,46.5918125
3506,Najd Najd for Arab coffee,3.5,cafe,24.941445,46.5572395
3507,Barn,3,cafe,24.8935315,46.6060423
3508,Buffet and fast snacks,4.2,restaurant,24.8937646,46.6103117
3509,The art of jar,4.3,restaurant,24.8939869,46.6106914
3510,Bangladeshi Retorna,5,restaurant,24.8932789,46.6104234
3511,Pakistani Bukhari Restaurant,3.8,restaurant,24.8825456,46.58713
3512,Al -Amana neighborhood restaurant,3.9,restaurant,24.8934752,46.6106784
3513,Turkish restaurant (Abu Haythm),3.7,restaurant,24.8825008,46.5870548
3514,Kabsa Azouz,4.8,restaurant,24.8935356,46.6114011
3515,Fast food buffet,4.7,restaurant,24.9224282,46.5666293
3516,Razan snack corner,3.9,restaurant,24.9224336,46.5666142
3517,Karak my duties for fast food,4,restaurant,24.9224525,46.5665324
3518,Shaabat Restaurant Balad Al -Musafar,4.1,restaurant,24.8818341,46.5875757
3519,Shelly Master Retoriane,3.5,restaurant,24.8817642,46.5875879
3520,Hot pie,4.2,restaurant,24.8816213,46.5876679
3521,Hala Al -Jawhara sweets factory,3.5,restaurant,24.8950088,46.6132461
3522,Pakistani buffet,5,restaurant,24.8885034,46.6089623
3523,My cooks to serve meals,4.7,restaurant,24.8917975,46.6122859
3524,Bukhari Swaya Spices restaurants,2.8,restaurant,24.8882382,46.6091668
3525,Bangladeshi has come,3,restaurant,24.9137488,46.6168523
3526,Tacos Station Restaurant,4,restaurant,24.8874828,46.6086963
3527,Ronnie Pizza- Pizza Roni Branch,4.1,restaurant,24.8874664,46.608707
3528,breathing,4.4,cafe,24.8372388,46.6661261
3529,Shahi Abu Walid,5,cafe,24.8377835,46.6434699
3530,Matka Lounge Makka Lounge,4.1,cafe,24.8249336,46.6529385
3531,Code,4.9,cafe,24.8248561,46.6559938
3532,Java Cafe,4.2,cafe,24.824503,46.655485
3533,Coffee and Shahi and sacrifice,3,cafe,24.8393936,46.6431343
3534,Easy Baker,4.4,cafe,24.8247053,46.6580983
3535,Shahi Zaman,5,cafe,24.8392305,46.6429161
3536,24 Savy,4,cafe,24.824307,46.6566615
3537,Shahi Abu Sharaf,3,cafe,24.8392563,46.6427085
3538,The Joker cart,3,cafe,24.8420915,46.6656826
3539,Mac Cafe,4.1,cafe,24.823813,46.656024
3540,Arabica Star,5,cafe,24.8237094,46.6537523
3541,Mad Hatra crazy hats,4.1,cafe,24.8252772,46.6614381
3542,Café symbolKermez Cafe,4.4,cafe,24.8253599,46.6616299
3543,Tavira Lounge,4.5,cafe,24.8253039,46.6615414
3544,Dunkin Dontes,4,cafe,24.8236182,46.6560716
3545,Shahi Al Qasimi,3,cafe,24.8393757,46.6419775
3546,Shahi exact,3,cafe,24.8392998,46.6418918
3547,Izi Bakri,4,cafe,24.82305,46.6535834
3548,Samarkand restaurants to serve meals,3.9,restaurant,24.8688768,46.6625164
3549,Bean and palm falafel,3.7,restaurant,24.8479436,46.682883
3550,Tahdak Al -Nakheel Restaurant - Beans and Tams,3.8,restaurant,24.8708076,46.6616004
3551,The only taste buffet,3.7,restaurant,24.8478745,46.6829012
3552,A fragrant perfume Claude,3,restaurant,24.8567058,46.6686857
3553,Boufia Al -Anzi Pakistani,4,restaurant,24.8664627,46.6624441
3554,Residence Keynes,4.4,restaurant,24.8514121,46.6746258
3555,Mmm,3.6,restaurant,24.8591545,46.6662194
3556,Chef Al Bukhari table restaurants,3.6,restaurant,24.8663075,46.6622735
3557,Sultan Awad Al -Ruwaili Restaurant,3.6,restaurant,24.8694232,46.6612112
3558,Krank,4.3,restaurant,24.8511696,46.6744816
3559,Bakkar,2.8,restaurant,24.8511358,46.6745291
3560,Food Habins,4.3,restaurant,24.8511528,46.6745024
3561,Big,3.7,restaurant,24.851152,46.6744826
3562,Uncle Khalil,4.3,restaurant,24.8510987,46.6743886
3563,Bukhari Mizan Mizan Restaurant,3,restaurant,24.8699666,46.660913
3564,Cakes and cheese,3.7,restaurant,24.8510021,46.6742588
3565,"Falafel, Arafa, Al -Narges neighborhood",3.9,restaurant,24.8661898,46.6618163
3566,Happiness Roundabout,3.9,restaurant,24.8714672,46.6601794
3567,Cafe you,4.1,restaurant,24.8508962,46.673901
3568,Shawarmer,4.2,restaurant,24.8335982,46.6574658
3569,Shawarma Dialogue,4.1,restaurant,24.8337026,46.6520037
3570,Sushi Demor,4.3,restaurant,24.8335429,46.657472
3571,Grille,3.5,restaurant,24.8333997,46.6574965
3572,Spark,2.4,restaurant,24.8333342,46.6576045
3573,Little Caesers,4.1,restaurant,24.8332639,46.6576385
3574,Kumi Bruced,4.3,restaurant,24.8332511,46.6576519
3575,Correct engraved,4.3,restaurant,24.8332306,46.6576524
3576,Eggs and cheese,4.3,restaurant,24.8331677,46.6576851
3577,HillsHels,4.4,restaurant,24.8331146,46.6577126
3578,My name,3.3,restaurant,24.8329528,46.657854
3579,"Abu Bakr Road, Al -Tamimi Complex",4.1,restaurant,24.8329868,46.6581185
3580,Food concept company for trade,1,restaurant,24.8329868,46.6581185
3581,The House,4.3,restaurant,24.8326228,46.6591906
3582,"Abu Balbaj, apple pie",4.5,restaurant,24.8318714,46.6585355
3583,Iker,4.3,restaurant,24.8324602,46.6592752
3584,The Suny Side,4.6,restaurant,24.8327132,46.659495
3585,Lot,4.2,restaurant,24.8323613,46.6596507
3586,olive,5,restaurant,24.8348454,46.6486456
3587,The scourge of Mai Five,4.5,restaurant,24.8316144,46.6598047
3588,Gladed Coffee Specialized,4.5,cafe,24.8516362,46.6710351
3589,Gloria Jeans Kofi,4.5,cafe,24.8447777,46.6848595
3590,Coffee,4.2,cafe,24.8447255,46.6848928
3591,Skill in a joint,3.5,cafe,24.8746281,46.7301339
3592,Dunkin ' - Dunkin,5,cafe,24.8532768,46.7203574
3593,Narcd Cold Pro,5,cafe,24.8439619,46.681911
3594,Nabat coffee,4.8,cafe,24.8695978,46.656803
3595,Moon Cafe - Mooncafe,4.1,cafe,24.8493694,46.6695224
3596,Experiment Center for the famous Chinese tea culture,5,cafe,24.8771354,46.6538615
3597,La Purete,4.8,cafe,24.8411034,46.6823116
3598,Ecol Cafe,3.7,cafe,24.863585,46.6554234
3599,Shahi anthrax,4.7,cafe,24.8392,46.688213
3600,Tin tea,5,cafe,24.8401603,46.6828028
3601,Muhammad for coffee and tea,3,cafe,24.8638913,46.6550846
3602,Nameer juices - Manuka honey - Volicelalo,4.6,cafe,24.841903,46.6770959
3603,Manifestation,4.5,cafe,24.9131712,46.6893153
3604,Ozi coffee,3.7,cafe,24.8478511,46.665968
3605,Dunkin,4,cafe,24.9137991,46.6892532
3606,The Long,5,cafe,24.9138298,46.6892385
3607,Sufficient earning it,3.4,cafe,24.9142689,46.6890414
3608,See all Café Co Cafe,4.6,cafe,24.8703492,46.6172959
3609,Magic CUP CAFE Magic Cup Café,3.7,cafe,24.8722598,46.6265878
3610,Moroccan mood,4.2,cafe,24.8722784,46.6274018
3611,Java Cafe,4.4,cafe,24.8780842,46.6351499
3612,Zone p,3.8,cafe,24.8777507,46.6351289
3613,Pebx Coffee,4.4,cafe,24.8777235,46.6353081
3614,Archchini,4.2,cafe,24.8775461,46.6354109
3615,Tea and oven oven,4.7,cafe,24.8689494,46.6199813
3616,Dr. Kev,4.7,cafe,24.8772241,46.5960328
3617,Seasons Coffee,4.9,cafe,24.8676265,46.6163462
3618,Delicious tea,5,cafe,24.8768821,46.6365465
3619,Kofi Breeze,4.8,cafe,24.8675318,46.6162165
3620,Dunkin,3.6,cafe,24.8668594,46.6195485
3621,The home of a time for Arab coffee - Al -Madi'ah neighborhood,4.9,cafe,24.8665713,46.6192184
3622,Omar Kofi,4.5,cafe,24.8657363,46.620487
3623,Cinnabon Sharaf Hills,4.1,cafe,24.8751121,46.6384381
3624,Thurd,4.1,cafe,24.874415,46.6380435
3625,Golden kangaroo,4.3,cafe,24.8745305,46.6382524
3626,Mood Moroccan,2.9,cafe,24.865097,46.610077
3627,The first jewel,3,cafe,24.882725,46.5877133
3628,A house I hear me,4.5,restaurant,24.8938078,46.6073429
3629,Rinh Grill,5,restaurant,24.8944146,46.6075941
3630,Bukhari Restaurant,3.6,restaurant,24.8912806,46.6252537
3631,Express Pizza,4.1,restaurant,24.8902818,46.6252417
3632,Awafi Gold Restaurant,3,restaurant,24.8846718,46.6096145
3633,Flex and falafel,3.7,restaurant,24.8839966,46.6102511
3634,Chestta shawarma,4.2,restaurant,24.890508,46.6256416
3635,Comridor Comridor,4.1,restaurant,24.8905483,46.625741
3636,Dolmat,4.6,restaurant,24.8905875,46.6257656
3637,The Mira Al -Bukhari Corner Restaurant,3.4,restaurant,24.8939807,46.6065416
3638,Bukhari Bukhari Restaurant,3.8,restaurant,24.8940022,46.6065276
3639,buffet,3,restaurant,24.8935315,46.6060423
3640,Lama Potto,3,restaurant,24.8935315,46.6060423
3641,মা বাংলাদেশী হোটেল Restaurant Restaurant,5,restaurant,24.8935315,46.6060423
3642,Fuller,3.3,restaurant,24.8935315,46.6060423
3643,The popularity of the bidder,4,restaurant,24.882543,46.6111633
3644,Kentucky,4,restaurant,24.8819528,46.6123622
3645,Ghosn Alban restaurants,3.7,restaurant,24.8908876,46.6267185
3646,Bashawar Al -Bukhari,4.2,restaurant,24.8908965,46.6267188
3647,Brussam Action,4.1,restaurant,24.8909104,46.6267772
3648,Nour Hilal,3,restaurant,24.6240431,46.7657434
3649,"Nausea for bakery equipment, kitchens and coffee shop",5,restaurant,24.6232325,46.7648438
3650,Nour Hilal Restaurant Nour Hilal Restaurant,4.5,restaurant,24.6267942,46.7810009
3651,The corner of the duties of Afghan Kabli Blau,3,restaurant,24.6294873,46.7752145
3652,Kabli Afghani,3.5,restaurant,24.6298122,46.7753471
3653,Rose Rose buffet,3,restaurant,24.6255175,46.7636724
3654,Buffed to the Adeni Satin,4.8,restaurant,24.6306204,46.7773548
3655,Kabsti Restaurant,4.3,restaurant,24.6306249,46.7776323
3656,Quick meals Nayef bin Mohsen bin Dhafer Al Saad Qahtani,4.2,restaurant,24.6255156,46.7630656
3657,Tasali Saad,4.6,restaurant,24.6210633,46.7617171
3658,Qahir Karim Retoriana,3.9,restaurant,24.6308793,46.7780856
3659,Menkl Fast Food,3.7,restaurant,24.6269533,46.7839603
3660,Three siblings,3,restaurant,24.6316616,46.7743581
3661,The palm of the palm,4.2,restaurant,24.630937,46.7784521
3662,Mandan Kerala Retorna,3.8,restaurant,24.6270403,46.784271
3663,Hathal Al -Hamidi Khaled Al -Mutairi for fast food,3.9,restaurant,24.6278825,46.7841072
3664,For fast food,3.9,restaurant,24.6279142,46.7842388
3665,A wellness buffet,3.4,restaurant,24.6244193,46.7613396
3666,The buffet of UK,3,restaurant,24.6082296,46.7737539
3667,Nine Sixem Buffet,1.9,restaurant,24.6081087,46.7738978
3668,Tea and sesame,4.4,cafe,24.5990522,46.7669716
3669,A breakfast break people,3.6,cafe,24.6220079,46.7987169
3670,Donat Land,3,cafe,24.6345449,46.7936884
3671,Gratitude,3,cafe,24.6408672,46.7853014
3672,Good at Kofi,2.5,cafe,24.5971872,46.7731208
3673,Food House Company,4.5,cafe,24.6286695,46.7494289
3674,Jawhara Al -Awal Café,3.5,cafe,24.643787,46.7692488
3675,Godfather,4.7,cafe,24.6083923,46.750431
3676,Shahi and cell,4.2,cafe,24.6081153,46.7505626
3677,Sobia Amal Khadri,4.3,cafe,24.6131876,46.7481241
3678,One Nov Lounge,4.9,cafe,24.6039656,46.7536793
3679,Cinnabon,3,cafe,24.6055581,46.7521068
3680,Cinnabon,3.6,cafe,24.6057032,46.7519871
3681,Half a million,4.2,cafe,24.6059049,46.7518052
3682,Various tea,4.6,cafe,24.6112996,46.7483985
3683,entity,4,cafe,24.6052453,46.7520008
3684,Tea,3.9,cafe,24.5958106,46.7795455
3685,The Coffee Address |Coffee,5,cafe,24.6124542,46.7476659
3686,4 CUPS Coffee |Four Kofi,4,cafe,24.5964884,46.7826866
3687,Joke,3,cafe,24.6246394,46.7464808
3688,Kentucky chicken,3.6,restaurant,24.6382089,46.713719
3689,free,3.7,restaurant,24.5993098,46.6926895
3690,Herfy,3.8,restaurant,24.6152174,46.7569474
3691,Romance -AziziaAl romansiah,4.3,restaurant,24.5998497,46.748558
3692,Tanoor Story Restaurant Restaurant,4.7,restaurant,24.6030341,46.7364752
3693,A healthy restaurant Low Calorie,4.2,restaurant,24.6030305,46.7423737
3694,The happiest restaurant of your heart,5,restaurant,24.6035352,46.7343862
3695,Shawarma Abu Khalil,3.9,restaurant,24.6050139,46.741595
3696,"Eating watch.Brian.Indian food, Pakistani food",4.1,restaurant,24.6041686,46.7342658
3697,fragrance,3,restaurant,24.5989612,46.7362047
3698,Kabr Rsars,5,restaurant,24.6050625,46.742049
3699,Boufia Hammad Khashm Odeh Al -Shammari,3.5,restaurant,24.6042461,46.7342011
3700,Buffet,3.8,restaurant,24.6030649,46.7430982
3701,Nouf buffet,3.3,restaurant,24.6074172,46.7375371
3702,Aswar Marib Al -Latouat Restaurant,3.9,restaurant,24.6009328,46.7330939
3703,Buffet to Aden,1,restaurant,24.6054907,46.7336686
3704,The rural candles,4.8,restaurant,24.6054453,46.7336257
3705,94 Skychen,2.1,restaurant,24.6043838,46.7328692
3706,Al -Manfuh Restaurant,3,restaurant,24.5997137,46.7334374
3707,Kodo,3.8,restaurant,24.6034296,46.7324641
3708,Shahi and cell,4.2,cafe,24.6081153,46.7505626
3709,Godfather,4.7,cafe,24.6083923,46.750431
3710,Various tea,4.6,cafe,24.6112996,46.7483985
3711,Half a million,4.2,cafe,24.6059049,46.7518052
3712,entity,4,cafe,24.6052453,46.7520008
3713,Cinnabon,3.6,cafe,24.6057032,46.7519871
3714,Sudanese sandwiches,4.4,cafe,24.6015327,46.7243958
3715,Cinnabon,3,cafe,24.6055581,46.7521068
3716,Sufficient sixty,5,cafe,24.6004786,46.7244626
3717,Saher Al -Layl Café,3.4,cafe,24.6007406,46.7243581
3718,Time of time,3,cafe,24.6007385,46.7243566
