id,place_name,average_rating,granular_category,lat,lng
1863,Dunkin Dontes,4.2,cafe,24.7081879,46.6616337
1864,Caribu Kafi,4.2,cafe,24.702843,46.699818
1865,Starbucks,4.1,cafe,24.697319,46.7019081
1866,Dunkin Dontes,4.2,cafe,24.717241,46.694829
1867,Continent Oasis Hotel,4,cafe,24.680947,46.689278
1868,Dolce Ragoza,4.4,cafe,24.6965195,46.7034
1869,Dunkin,4.2,cafe,24.6806895,46.6944797
1870,Starbucks,4.1,cafe,24.6763674,46.676509
1871,Dunkin Dontes,4.1,cafe,24.7257743,46.681398
1872,Dunkin,4.2,cafe,24.676241,46.675539
1873,Starbucks,4.1,cafe,24.702358,46.6506479
1874,Godfa,4.2,cafe,24.7187069,46.6578857
1875,Multen,4.1,cafe,24.6743433,46.6681479
1876,Sultan of coffee,3.9,cafe,24.7212589,46.6560713
1877,Starbucks,4.1,cafe,24.73049,46.671662
1878,White foam cafe,3.8,cafe,24.7300841,46.6946022
1879,Kodo,3.7,restaurant,24.7121198,46.6751598
1880,Canton,3.7,restaurant,24.7113861,46.6743468
1881,Chicara Indian Restaurant,3.9,restaurant,24.7127686,46.6710911
1882,The Grill,3.9,restaurant,24.7109216,46.6739435
1883,Higher Executive Hotel,4,restaurant,24.7084843,46.6779717
1884,Nobo Riyadh Hotel,4.3,restaurant,24.7063358,46.6757095
1885,Tim Hortons,4.2,restaurant,24.7163056,46.6822616
1886,Greens Residence,3.9,restaurant,24.7065844,46.6792416
1887,Cordiality,3.8,restaurant,24.707874,46.6643194
1888,Burger boutique,4.1,restaurant,24.7029535,46.6786015
1889,Dominos Pizza,4.1,restaurant,24.7186865,46.6860353
1890,Jean Burger Specialist,3.7,restaurant,24.704291,46.665477
1891,Cleans & Glut,4.2,restaurant,24.70545,46.685661
1892,Texas chicken,4.4,restaurant,24.7082076,46.6882395
1893,House of the grill,3.8,restaurant,24.6997821,46.6713131
1894,Sama Lounge,4.1,restaurant,24.7006847,46.6822636
1895,Godfa,4.2,restaurant,24.7187069,46.6578857
1896,Arban Ratorna,3.7,restaurant,24.7059055,46.6885461
1897,Maestro Pizza,4.1,restaurant,24.7076481,46.6895432
1898,Dominos Pizza,4.1,restaurant,24.7062757,46.6888159
1899,56 Avenue Diner,4.1,restaurant,24.6983522,46.6822436
1900,Yukari,4.2,restaurant,24.6978109,46.6835542
1901,Greens Residence,3.9,restaurant,24.7065844,46.6792416
1902,Dama,3.8,restaurant,24.6969836,46.683986
1903,Nobo Riyadh Hotel,4.3,restaurant,24.7063358,46.6757095
1904,Porter House Restaurant,4.2,restaurant,24.694002,46.6788305
1905,House of the grill,3.8,restaurant,24.6997821,46.6713131
1906,Delly taste restaurant,4,restaurant,24.6949445,46.683075
1907,Higher Executive Hotel,4,restaurant,24.7084843,46.6779717
1908,Cleans & Glut,4.2,restaurant,24.70545,46.685661
1909,La Rostika Petzarea,4.1,restaurant,24.6945896,46.6834839
1910,Vivenea Lounge,4,restaurant,24.6982024,46.6869432
1911,Fire Grill,4.2,restaurant,24.6982266,46.6869797
1912,Pergarezar,4,restaurant,24.698474,46.669224
1913,Our lost,3.7,restaurant,24.6991321,46.6891981
1914,Tim Hortons,4.2,restaurant,24.6959454,46.6699101
1915,Sinshri Burger,4.3,restaurant,24.698376,46.6894068
1916,Totti Cafe,4.1,restaurant,24.6925045,46.6734398
1917,Arban Ratorna,3.7,restaurant,24.7059055,46.6885461
1918,Tim Hortons,4.2,restaurant,24.6986875,46.6898125
1919,Residence Keynes,4.4,restaurant,24.689411,46.673702
1920,Dama,3.8,restaurant,24.6969836,46.683986
1921,Yukari,4.2,restaurant,24.6978109,46.6835542
1922,Flavors to serve meals throughout the day,4.3,restaurant,24.7002337,46.6821702
1923,McDonald's,3.2,restaurant,24.692004,46.670226
1924,Kentucky,3.8,restaurant,24.6927195,46.6853854
1925,Tim Hortons,4.2,restaurant,24.6959454,46.6699101
1926,Bus Louisiana Kitchen,4.7,restaurant,24.6920461,46.6698431
1927,Sama Lounge,4.1,restaurant,24.7006847,46.6822636
1928,Makani Restaurant,3.4,restaurant,24.6874508,46.6813109
1929,Badz Road,4.1,restaurant,24.6874162,46.681247
1930,Canton,3.8,restaurant,24.6914252,46.6698595
1931,Bath Abdo,4.2,restaurant,24.6871644,46.6807426
1932,House of the grill,3.8,restaurant,24.6997821,46.6713131
1933,Payo,4.2,restaurant,24.6912897,46.6695474
1934,The Globe,4,restaurant,24.6898068,46.6851121
1935,Kaza Basta,4,restaurant,24.6920807,46.6689931
1936,Charles Feli Stex,3,restaurant,24.6927655,46.6687977
1937,Burger boutique,4.1,restaurant,24.7029535,46.6786015
1938,Pergarezar,4,restaurant,24.698474,46.669224
1939,Kentucky chicken,3.5,restaurant,24.6820578,46.7184883
1940,Jean Burger,4,restaurant,24.696727,46.703506
1941,Panda Express,4.5,restaurant,24.6970214,46.7018821
1942,Domino,4.1,restaurant,24.6970348,46.7018623
1943,Saad Al -Din Sweets,4.3,restaurant,24.6953482,46.7000566
1944,Burger King,4,restaurant,24.687112,46.724124
1945,Naval restaurants,3.8,restaurant,24.6818251,46.6968814
1946,Wasiio - Classic Burger,4.1,restaurant,24.7030032,46.7059872
1947,Dominos Pizza,4.1,restaurant,24.6808436,46.6949017
1948,I have Olmebo,4.2,restaurant,24.7047865,46.7067388
1949,Chelse,3.9,restaurant,24.703427,46.701481
1950,Italian,4.5,restaurant,24.7040809,46.7028214
1951,Caribu Kafi,4.2,restaurant,24.702843,46.699818
1952,Subway,3.6,restaurant,24.6785527,46.7268378
1953,Red onion restaurant,3.9,restaurant,24.678388,46.6932021
1954,Diamond,4.1,restaurant,24.6781631,46.7275555
1955,Fraser Switz,4.1,restaurant,24.6792087,46.6918415
1956,Out Pack Stick House,4.4,restaurant,24.699014,46.6917386
1957,Holiday In - the field,4.1,restaurant,24.6782811,46.6915016
1958,Kunafa Abu Al -Haws - Sulaymaniyah,4.4,restaurant,24.7062955,46.6998712
1959,Vivenea Lounge,4,cafe,24.6982024,46.6869432
1960,Continent Oasis Hotel,4,cafe,24.680947,46.689278
1961,Dunkin Dontes,4.2,cafe,24.717241,46.694829
1962,Al -Babtain Food,4.4,cafe,24.7072369,46.7492832
1963,Caramel lobby Lounge,4.3,cafe,24.700242,46.682188
1964,Dunkin,4.1,cafe,24.7043052,46.6821142
1965,Café food prospects,4.4,cafe,24.6632305,46.7037482
1966,Aroma Coffee,4.5,cafe,24.6866676,46.6806202
1967,D.how,4,cafe,24.6606875,46.7251875
1968,Starbucks,4.1,cafe,24.704945,46.679131
1969,Dunkin Dontes,4.2,cafe,24.661729,46.70107
1970,Tim Hortons,4.2,cafe,24.7163056,46.6822616
1971,Higher Executive Hotel,4,cafe,24.7084843,46.6779717
1972,Grome Hotel,4,cafe,24.6564725,46.7108184
1973,White foam cafe,3.8,cafe,24.7300841,46.6946022
1974,Totti Cafe,4.1,cafe,24.6925045,46.6734398
1975,Dunkin Dontes,4.1,cafe,24.6695067,46.7522449
1976,Starbucks,4.2,cafe,24.714894,46.6778172
1977,Caribu Coffee,4.1,cafe,24.732308,46.696931
1978,Starbucks,4.1,cafe,24.6763674,46.676509
1979,Dunkin,4.2,cafe,24.6987999,46.6902205
1980,Crabbi Karim,4.3,cafe,24.7046572,46.6650381
1981,Dunkin Dontes,4.3,cafe,24.6699945,46.6748964
1982,Dunkin,4.2,cafe,24.6806895,46.6944797
1983,Higher Executive Hotel,4,cafe,24.7084843,46.6779717
1984,Starbucks,4.1,cafe,24.7014002,46.6963208
1985,Dunkin Dontes,4.2,cafe,24.7081879,46.6616337
1986,Zul Sai,3.7,cafe,24.713591,46.6755535
1987,Tim Hortons,4.2,cafe,24.7136379,46.6751825
1988,Starbucks,4.1,cafe,24.697319,46.7019081
1989,Starbucks,4.1,cafe,24.702358,46.6506479
1990,Starbucks,4.2,cafe,24.714894,46.6778172
1991,Caribu Kafi,4.2,cafe,24.702843,46.699818
1992,Dolce Ragoza,4.4,cafe,24.6965195,46.7034
1993,Tim Hortons,4.2,cafe,24.7163056,46.6822616
1994,Dunkin Dontes,4.2,cafe,24.717241,46.694829
1995,Dunkin Dontes,4.1,cafe,24.6901547,46.7124241
1996,Godfa,4.2,cafe,24.7187069,46.6578857
1997,Tim Hortones,4.1,cafe,24.6898985,46.7136312
1998,Dunkin Dontes,4,cafe,24.6551358,46.6880047
1999,Benjak will be a resource,4.2,restaurant,24.692662,46.7033492
2000,I have Olmebo,4.2,restaurant,24.7047865,46.7067388
2001,Kentucky chicken,3.5,restaurant,24.6820578,46.7184883
2002,Panda Express,4.5,restaurant,24.6970214,46.7018821
2003,Domino,4.1,restaurant,24.6970348,46.7018623
2004,Pizza Pizza Pizza IMM,3.8,restaurant,24.689585,46.7333243
2005,Kentucky chicken,3.6,restaurant,24.6920128,46.7010817
2006,Italian,4.5,restaurant,24.7040809,46.7028214
2007,Saad Al -Din Sweets,4.3,restaurant,24.6953482,46.7000566
2008,House of the grill,3.8,restaurant,24.6971664,46.7357482
2009,Chelse,3.9,restaurant,24.703427,46.701481
2010,McDonald's,4,restaurant,24.686859,46.733883
2011,Caribu Kafi,4.2,restaurant,24.702843,46.699818
2012,Cuzenos casting,3.8,restaurant,24.6830342,46.6975912
2013,Subway,3.6,restaurant,24.6785527,46.7268378
2014,Kunafa Abu Al -Haws - Sulaymaniyah,4.4,restaurant,24.7062955,46.6998712
2015,Diamond,4.1,restaurant,24.6781631,46.7275555
2016,Forum,4.2,restaurant,24.6855612,46.7385654
2017,Bilal National Restaurants Company,3.3,restaurant,24.6754718,46.7280866
2018,Naval restaurants,3.8,restaurant,24.6818251,46.6968814
2019,McDonald's,3.2,restaurant,24.692004,46.670226
2020,Payo,4.2,restaurant,24.6912897,46.6695474
2021,Bus Louisiana Kitchen,4.7,restaurant,24.6920461,46.6698431
2022,Porter House Restaurant,4.2,restaurant,24.694002,46.6788305
2023,Kaza Basta,4,restaurant,24.6920807,46.6689931
2024,Charles Feli Stex,3,restaurant,24.6927655,46.6687977
2025,Tim Hortons,4.2,restaurant,24.6959454,46.6699101
2026,The Globe,4,restaurant,24.6898068,46.6851121
2027,Delly taste restaurant,4,restaurant,24.6949445,46.683075
2028,La Rostika Petzarea,4.1,restaurant,24.6945896,46.6834839
2029,Kentucky,3.8,restaurant,24.6927195,46.6853854
2030,Subway,3.7,restaurant,24.6900968,46.6863105
2031,Shuniz,3.9,restaurant,24.6815535,46.6675441
2032,Awmar,4.3,restaurant,24.689183,46.6865816
2033,"Du sandwiches, light and delicious, salads and soup",4.1,restaurant,24.681464,46.6671586
2034,Chic Shack,4,restaurant,24.6899662,46.6867455
2035,Mikado House,3.9,restaurant,24.6813964,46.6667176
2036,Pergarezar,4,restaurant,24.698474,46.669224
2037,Dama,3.8,restaurant,24.6969836,46.683986
2038,56 Avenue Diner,4.1,restaurant,24.6983522,46.6822436
2039,Jean Burger,3.7,restaurant,24.810975,46.734301
2040,Quiznos,3.3,restaurant,24.8536163,46.7132174
2041,Subway |Push Way Academic Tuwaiq,,restaurant,24.8538967,46.7125713
2042,You are the same,3.5,restaurant,24.8598487,46.7172008
2043,Anti Anz (Princess Noura Branch),,restaurant,24.8607486,46.7179106
2044,"""Eat"" bracelet",,restaurant,24.8608709,46.7184557
2045,Pour,5,restaurant,24.8468125,46.7258125
2046,Restaurant and Kofi,4,restaurant,24.8606281,46.7260022
2047,The hope,,restaurant,24.8471758,46.7296045
2048,Kodo,3.6,restaurant,24.847425,46.7338986
2049,Subway,3.1,restaurant,24.8470461,46.7337923
2050,Barn's |Barn,3.7,restaurant,24.8468234,46.7338929
2051,Caribu Coffee,5,restaurant,24.846817,46.7339148
2052,Shawarma London,3.5,restaurant,24.8471373,46.7343052
2053,"Light.Manaqish.Saj, pottery.Pizza. Airport Station Sasco",4.3,restaurant,24.8471229,46.7343016
2054,Falafel Mar,4.7,restaurant,24.8468677,46.7342389
2055,Karak Najdi,4.6,restaurant,24.8469079,46.7342597
2056,City Fresh Kitchen,4.1,restaurant,24.8542787,46.7354303
2057,Wasii,4.6,restaurant,24.8542621,46.7354543
2058,Slider House,4.4,restaurant,24.8542339,46.7354827
2059,Caskara,4.3,cafe,24.8611218,46.6436524
2060,Archchini,4.2,cafe,24.8775461,46.6354109
2061,Chadliz,3.5,cafe,24.8579885,46.6403475
2062,Pebx Coffee,4.4,cafe,24.8777235,46.6353081
2063,Zone p,3.8,cafe,24.8777507,46.6351289
2064,Coffee Brigades,3.9,cafe,24.857854,46.640369
2065,Arabica Star,4,cafe,24.8578538,46.640369
2066,Java Cafe,4.4,cafe,24.8780842,46.6351499
2067,Roshan Tea |Rochen tea,3.7,cafe,24.8577505,46.6417082
2068,Sawaj tea,5,cafe,24.8551105,46.6341344
2069,Café Saraya,,cafe,24.8551105,46.6341344
2070,Picky,4,cafe,24.8760249,46.6252631
2071,Mansubaq Trading Company,3.7,cafe,24.8763568,46.6251444
2072,Omar Kofi,4.5,cafe,24.8657363,46.620487
2073,Tea and oven oven,4.7,cafe,24.8689494,46.6199813
2074,BRSK BRSK,4.6,cafe,24.8541428,46.6314433
2075,Dunkin,3.6,cafe,24.8668594,46.6195485
2076,The home of a time for Arab coffee - Al -Madi'ah neighborhood,4.9,cafe,24.8665713,46.6192184
2077,Tea antidote,4.3,cafe,24.8806591,46.6340715
2078,Rev enough,4.7,cafe,24.8600169,46.6470546
2079,Spence covers,4.5,restaurant,24.8676739,46.6412717
2080,A kilo and text for grills,4,restaurant,24.8676393,46.6412832
2081,Al -Madar Bukhari House Restaurant,4,restaurant,24.8673764,46.6413939
2082,Takka and only,4.2,restaurant,24.8685123,46.6412326
2083,Sweets of smoke,5,restaurant,24.8730476,46.6304729
2084,Fawal and the people of the hills of Ghawar,3.6,restaurant,24.8612639,46.6285097
2085,I don't want,,restaurant,24.8611077,46.6284158
2086,Naz Al -Bukhari Restaurant,3.9,restaurant,24.8635305,46.6424724
2087,Zara restaurants,3.9,restaurant,24.8633639,46.642618
2088,Falafel Pie I Falafel Pie,4.5,restaurant,24.8632141,46.6426543
2089,Fire Grill is a rift,4,restaurant,24.8749105,46.6384439
2090,Swl-Swail,4,restaurant,24.8630576,46.6427709
2091,Cutting me and juices of the only taste,4.1,restaurant,24.8704419,46.6247818
2092,Bukhari Saad Saad Al -Skran Restaurant,3.4,restaurant,24.8704375,46.6246875
2093,Lorenzo Pizza |Lorenzo Pizza,4,restaurant,24.861727,46.643504
2094,To pride,1,restaurant,24.8614639,46.6435518
2095,Bruced Al -Nurmani,4,restaurant,24.8621834,46.6440271
2096,Carb,1.7,restaurant,24.8621543,46.6440205
2097,Blind Burger,3.8,restaurant,24.8621528,46.6440264
2098,Fluni,1,restaurant,24.8621518,46.6440314
2099,Starbucks,1,cafe,24.850342,46.711431
2100,C Coffee,4.7,cafe,24.8509889,46.7105731
2101,Dunkin Dontes,1.7,cafe,24.8468885,46.7242017
2102,4Twins Coffee & Sweet,4,cafe,24.8575087,46.7093916
2103,Dunkin Dontes,3,cafe,24.8432877,46.7179046
2104,Denkin Dontes,5,cafe,24.8466526,46.7255186
2105,Hamza,5,cafe,24.8607306,46.710612
2106,D.how,4.1,cafe,24.8423415,46.7226365
2107,"Dunkin, Princess Noura University",2.6,cafe,24.8424264,46.7249263
2108,A million alliance,,cafe,24.8405034,46.7214224
2109,Dunkin,3,cafe,24.8395992,46.7212587
2110,D.how,3.7,cafe,24.8475657,46.7336267
2111,Service engineering,4.4,cafe,24.8468717,46.7336823
2112,Sometea Sm T.,5,cafe,24.8466254,46.7336037
2113,Barn's |Barn,3.7,cafe,24.8468234,46.7338929
2114,Caribu Coffee,5,cafe,24.846817,46.7339148
2115,Costa,4.2,cafe,24.8545625,46.7355625
2116,Tiny,4.2,cafe,24.8544523,46.7357088
2117,Dr. Kaif Cafe,4.7,cafe,24.8361362,46.720833
2118,Amber Kaf,5,cafe,24.8500364,46.7358328
2119,Albaik,3.2,restaurant,24.9587444,46.7039807
2120,Subway T4,2.4,restaurant,24.956145,46.7063547
2121,Tim Hortons,4,restaurant,24.9561679,46.7063781
2122,M.S. - Terminal p,4.1,restaurant,24.9586893,46.7041744
2123,Subway,2.8,restaurant,24.9585894,46.7044303
2124,Practiced,4.7,restaurant,24.9587528,46.7042709
2125,And you will be anguish,3.6,restaurant,24.9586128,46.7044816
2126,Street walkway,3.5,restaurant,24.9586713,46.7045264
2127,Pick,4.3,restaurant,24.9609928,46.7023582
2128,Thark Black,4.7,restaurant,24.9244611,46.7129757
2129,Honest,3.9,restaurant,24.9240847,46.7130225
2130,Paul,2.7,restaurant,24.9640926,46.7007709
2131,Costa Coffee,3.7,restaurant,24.964147,46.700877
2132,It was called Saray,4,restaurant,24.9640159,46.7013334
2133,Dunkin,3.9,cafe,24.942125,46.712276
2134,Dunkin ' - Dunkin,5,cafe,24.9371875,46.7129375
2135,Briosh League,3.9,cafe,24.9428398,46.7122699
2136,1/Umm,4.4,cafe,24.9581941,46.7037247
2137,Starbucks,4.4,cafe,24.9559434,46.7058065
2138,Eric Caesar,2,cafe,24.9595983,46.7023599
2139,Butlers Chocolate Café,2.8,cafe,24.9419814,46.7128108
2140,Starbucks,3.8,cafe,24.9585675,46.7039846
2141,Dr. Coffee |V12 Station |Dr. Kaif Cafe,4.4,cafe,24.9607978,46.7017466
2142,Rather Trendel 4,3.4,cafe,24.9561746,46.7063583
2143,Half a million,4.5,cafe,24.9562035,46.7063434
2144,Tim Hortons,4,cafe,24.9561679,46.7063781
2145,Denkin Dontes Reefal Terminal A.,,cafe,24.9605954,46.7020698
2146,Sufficient text,3.3,cafe,24.9590259,46.7038979
2147,Moroccan taste,3.8,cafe,24.940488,46.7135995
2148,Dunkin,3.7,cafe,24.9286875,46.7135625
2149,Mama Benz Cafe,4.2,cafe,24.9614994,46.7021593
2150,Sigavido Zanetti,3,cafe,24.9614985,46.7025211
2151,Long,4.6,cafe,24.9244384,46.7127558
2152,Dr. Kaif Cafe,4.1,cafe,24.9633407,46.7012337
2153,Sun St.,3,cafe,24.9223871,46.5661231
2154,Coffee,3.9,cafe,24.9225893,46.5659973
2155,Black River Café,3.7,cafe,24.9098995,46.6191422
2156,Shahi and the traveler Karak,5,cafe,24.878603,46.5881789
2157,Graph Café and Salry,4.4,cafe,24.8828046,46.6050815
2158,Dunkin ' - Dunkin,3.8,cafe,24.8815107,46.6042615
2159,Dr. Kev,4.7,cafe,24.8772241,46.5960328
2160,Barn,3.4,cafe,24.8755735,46.5899831
2161,Arab Diwaniya for Arab Coffee,4.1,cafe,24.8755625,46.5903125
2162,Moroccan mood,4.3,cafe,24.8754269,46.5900316
2163,entity,4.4,cafe,24.8854605,46.6138332
2164,T-Hub,4.8,cafe,24.8875077,46.6163736
2165,Selim tea,4.1,cafe,24.8878109,46.6170683
2166,Long Dean,4.6,cafe,24.8909475,46.6197164
2167,Moroccan mood Kofi,4.6,cafe,24.8883476,46.6183378
2168,Vilucci Cafe,4.1,cafe,24.8885354,46.6189042
2169,Costa is enough,4.6,cafe,24.8817432,46.6124331
2170,Shot,,cafe,24.8879393,46.6195362
2171,The fiercest Kofi is set,5,cafe,24.8713324,46.5927708
2172,Delicious tea on embers,5,cafe,24.8964153,46.6260547
2173,Serge Resetann A.,4.1,restaurant,24.8929118,46.6040155
2174,Al -Ruwaili Al -Bukhari Restaurant,2.6,restaurant,24.8941834,46.6052914
2175,Buffet to Badr Al -Mashaal for fast food,4.6,restaurant,24.8921167,46.6031346
2176,Falafel,2.7,restaurant,24.8929994,46.6042407
2177,Azizia Pakistani Restaurant,,restaurant,24.8922875,46.603619
2178,Chicken Bash,4.1,restaurant,24.893224,46.6047195
2179,Quick meals buffet,4.1,restaurant,24.8923842,46.6038278
2180,Ghoumis St.,3.8,restaurant,24.8932403,46.6047435
2181,Oid Company for subsistence services,4.3,restaurant,24.9027162,46.6101124
2182,Tawakklna Restaurant,,restaurant,24.9072706,46.6105924
2183,The first falafel,,restaurant,24.8921724,46.6036394
2184,buffet,,restaurant,24.8935315,46.6060423
2185,Lama Potto,,restaurant,24.8935315,46.6060423
2186,মা বাংলাদেশী হোটেল Restaurant Restaurant,5,restaurant,24.8935315,46.6060423
2187,Fuller,3.3,restaurant,24.8935315,46.6060423
2188,Bukhari Bukhari Restaurant,3.8,restaurant,24.8940022,46.6065276
2189,The Mira Al -Bukhari Corner Restaurant,3.4,restaurant,24.8939807,46.6065416
2190,Rinh Grill,5,restaurant,24.8944146,46.6075941
2191,A house I hear me,4.5,restaurant,24.8938078,46.6073429
2192,Benkkali Restaurant,2.9,restaurant,24.9116299,46.6128981
2193,The original konafani of Konafa,3,cafe,24.8329868,46.6581185
2194,Shed,4.2,cafe,24.8327935,46.6594464
2195,Beautiful place,,cafe,24.8325101,46.6592486
2196,Lot,4.2,cafe,24.8323613,46.6596507
2197,Coffee elixir,3.9,cafe,24.8319707,46.659426
2198,Starbucks,4.2,cafe,24.8322165,46.649638
2199,Joke,4.6,cafe,24.8314275,46.659807
2200,Excess cafes,4.3,cafe,24.8316881,46.6494905
2201,Shawqar Haif,4.4,cafe,24.8313442,46.659813
2202,day,4,cafe,24.8313835,46.6600179
2203,Fabrica de Cafe,3.9,cafe,24.8309897,46.6599131
2204,Mexican lifestyle,,cafe,24.8311176,46.6484555
2205,Mantle,4.5,cafe,24.8287091,46.6601276
2206,Tree15 Coffee Roasttery,4.5,cafe,24.8284117,46.6602606
2207,Gandoura,4,cafe,24.8358151,46.6444385
2208,Dzin Krakd,4.6,cafe,24.8276715,46.6605213
2209,Obli Cafe,4.4,cafe,24.8276334,46.6606293
2210,Linor Cafe,4.2,cafe,24.8272514,46.6606548
2211,74 Long & Sport Coffee,4.8,cafe,24.8366857,46.6439103
2212,Poisoned tea,4.3,cafe,24.8268122,46.6608719
2213,Jana Restaurant,3.9,restaurant,24.8599464,46.6726902
2214,Anti Anz (Princess Noura Branch),,restaurant,24.8607486,46.7179106
2215,You are the same,3.5,restaurant,24.8598487,46.7172008
2216,"""Eat"" bracelet",,restaurant,24.8608709,46.7184557
2217,Bukhari Restaurant,3.6,restaurant,24.8520906,46.6803235
2218,Creme Patte Cherry Patty,4.7,restaurant,24.875135,46.6637786
2219,Herfy,3.6,restaurant,24.8533896,46.6765057
2220,Subway |Push Way Academic Tuwaiq,,restaurant,24.8538967,46.7125713
2221,Bernas,3.4,restaurant,24.8531973,46.6762575
2222,Shawarma Qratis,4.3,restaurant,24.8502192,46.6814684
2223,Jars,4,restaurant,24.8500904,46.6816807
2224,Pergarezar,4.3,restaurant,24.8530623,46.6758261
2225,Quiznos,3.3,restaurant,24.8536163,46.7132174
2226,Heritage Restaurant Narcissus,4.3,restaurant,24.8676977,46.664071
2227,We gave you the urban cuisine,4,restaurant,24.8498305,46.6817567
2228,The Hijazi taste restaurant,4.3,restaurant,24.8497654,46.6817905
2229,"Bath, sliced ​​and ready",4.6,restaurant,24.8531489,46.6745122
2230,Stick by - Stec Bay,,restaurant,24.853142,46.674508
2231,Revolution of goodness for fast food,4.1,restaurant,24.8491217,46.6819181
2232,Fawal Nimr,4.1,restaurant,24.8610418,46.6664679
2233,Tessi Tess,3.6,restaurant,24.8134094,46.6312737
2234,Nour Al Hana Restaurant,4.1,restaurant,24.8039064,46.6518022
2235,Domino,3.5,restaurant,24.8186873,46.6864336
2236,Check me,3.6,restaurant,24.8182588,46.6872362
2237,Shremblis,4.1,restaurant,24.800515,46.6473973
2238,Little Caesar,3.8,restaurant,24.858682,46.6240911
2239,Pat House,3.6,restaurant,24.811023,46.6251085
2240,Dominos Pizza,3.7,restaurant,24.8011657,46.6735982
2241,Hambarten,4.2,restaurant,24.8009305,46.6736931
2242,Furn aldayaa I is an oven of the estate,4,restaurant,24.8009855,46.6738623
2243,Crust Corner - Carane Corner,4.1,restaurant,24.8007089,46.6738299
2244,Subway,4,restaurant,24.7956063,46.6559984
2245,Types of coffee,4.2,restaurant,24.7953519,46.6559914
2246,McDonald's,3.8,restaurant,24.794238,46.655728
2247,Subway,4.4,restaurant,24.8043059,46.6248344
2248,Herfy,3.7,restaurant,24.8382814,46.6089814
2249,BerraisezerBurgerizzr,4,restaurant,24.808718,46.617137
2250,Bukhari Jasmine Restaurant,3.4,restaurant,24.8348726,46.6559876
2251,Happiness Konafa,4.4,restaurant,24.8348823,46.6560112
2252,Kentucky,4.9,restaurant,24.8341875,46.6573125
2253,Moroccan mood,4.3,cafe,24.8531314,46.6761169
2254,Dunkin,3.4,cafe,24.8535625,46.7126875
2255,Volume Coffee Roesters toaster and coffee,4.4,cafe,24.84965,46.6819063
2256,Lulia Café - Lulia Cafe,4.1,cafe,24.8554346,46.7160414
2257,extension,5,cafe,24.8496803,46.6813425
2258,Tea,4.6,cafe,24.8491206,46.6821937
2259,C Coffee,4.7,cafe,24.8509889,46.7105731
2260,Arska Cafe,4.2,cafe,24.8704059,46.6618384
2261,BRSK BRSK,5,cafe,24.8478402,46.6829411
2262,Starbucks Ben Station 1 Darf Dharr,5,cafe,24.8504781,46.7116564
2263,Starbucks,1,cafe,24.850342,46.711431
