id,place_name,average_rating,granular_category,lat,lng
7414,Caribu Coffee,4.2,cafe,24.745109,46.660396
7415,Dunkin Dontes,4,cafe,24.7131356,46.6338002
7416,Java Time,4.3,cafe,24.738591,46.6424548
7417,Krisby Karam,4,cafe,24.7378912,46.6409215
7418,Dunkin Dontes,4.1,cafe,24.7474682,46.6521477
7419,Dunkin Dontes,4.1,cafe,24.747048,46.701263
7420,Dunkin Dontes,4,cafe,24.75425,46.663771
7421,Kentucky chicken,3.5,restaurant,24.7094289,46.814683
7422,Boufia Awad Gharib Maid Al -Mutairi,3.1,restaurant,24.744138,46.8438104
7423,Chad Restaurant,,restaurant,24.7441459,46.8441573
7424,"Cruzk buffet for falafel, shams and voilers",3.5,restaurant,24.7435846,46.8426872
7425,The mood of the mayor 2,5,restaurant,24.7434411,46.8427379
7426,Sweetie pioneers,4.2,restaurant,24.7435478,46.8426228
7427,Jure Tasali,4.3,restaurant,24.7447085,46.8445021
7428,Iman restaurants,4.5,restaurant,24.7451152,46.8441438
7429,Buffet - sandwiches,4,restaurant,24.7447015,46.8445941
7430,Kerala Test Astoria,5,restaurant,24.743801,46.8420969
7431,Jam,,restaurant,24.7448938,46.8447955
7432,Fawal and applied the grill of Arabism,3.6,restaurant,24.74484,46.8448655
7433,Pakistan Retoriana,4,restaurant,24.7453738,46.8446246
7434,People of the liver,3.9,restaurant,24.7431972,46.8420664
7435,British restaurant,3.5,restaurant,24.7454684,46.8446503
7436,Flying stars,4,restaurant,24.7449739,46.8455643
7437,Rawan Spa juices,4.4,restaurant,24.7452446,46.8455932
7438,Tushka,4.1,restaurant,24.7099472,46.6906037
7439,Pergarezar,4,restaurant,24.698474,46.669224
7440,Maestro Pizza,4.1,restaurant,24.7294679,46.6699823
7441,Puffy Indonesian Restaurant Jawi Riyadh Warong Pogok,4,restaurant,24.726715,46.6866904
7442,Kodo,4.1,restaurant,24.710527,46.693633
7443,Diplomacy for sweets,4.2,restaurant,24.7207905,46.6922727
7444,Amuwahza,3.7,restaurant,24.7205976,46.6926076
7445,Doctor Fit,3.8,restaurant,24.7202727,46.6928816
7446,Kebab,4.2,restaurant,24.7152301,46.6964982
7447,Bus Louisiana Kitchen,4.7,restaurant,24.6920461,46.6698431
7448,Canton,3.8,restaurant,24.6914252,46.6698595
7449,Payo,4.2,restaurant,24.6912897,46.6695474
7450,Kaza Basta,4,restaurant,24.6920807,46.6689931
7451,Charles Feli Stex,3,restaurant,24.6927655,46.6687977
7452,Mozart Restaurant,3.7,restaurant,24.684061,46.687689
7453,Hello restaurant,3.7,restaurant,24.6827183,46.6886063
7454,Washna,4.8,restaurant,24.85522,46.6477074
7455,Be,4.8,restaurant,24.8538477,46.6307142
7456,Grape leaf taste,4.1,restaurant,24.8551903,46.6477497
7457,Grilled,3.8,restaurant,24.8550581,46.6477851
7458,Gray,4.2,restaurant,24.8545969,46.6478895
7459,Burger check,4.1,restaurant,24.8583245,46.6464114
7460,It was suspicious,4.2,restaurant,24.8583322,46.6464083
7461,Cross the countryside,4.2,restaurant,24.8549703,46.6478575
7462,Happiness Roundabout,4.1,restaurant,24.8537855,46.6306403
7463,Amer Restaurant,3.4,restaurant,24.8537307,46.6305945
7464,Pergarezar,4.4,restaurant,24.858299,46.646518
7465,Check Nin,3.7,restaurant,24.8545559,46.64798
7466,Shawarma angleZawyt alshawarma,3.4,restaurant,24.8582592,46.6465846
7467,Diet Center,2.8,restaurant,24.8582642,46.6465874
7468,Kik Burger |Burger cake,4.3,restaurant,24.8546966,46.6479963
7469,Doh Al -Saabi Food Restaurant in southern Saudi Arabia,4.3,restaurant,24.8546346,46.6480248
7470,No Rio,4.6,restaurant,24.8546241,46.6480339
7471,Tech Tech,,restaurant,24.8544784,46.6480884
7472,Partie Box,4.6,restaurant,24.8582958,46.6466689
7473,Canton Restaurant,3.9,restaurant,24.8545088,46.6481202
7474,Jassim Boufia for fast food,4.6,restaurant,24.7497942,46.8476463
7475,"Coffee, lahi breakfast and lunch",,restaurant,24.7511406,46.852011
7476,Mansf Al -Nashami Riyadh,4.1,restaurant,24.7477449,46.8487771
7477,Kodo,3.8,restaurant,24.7503509,46.8525429
7478,Maqloba |Inverted,3.9,restaurant,24.7506093,46.8527895
7479,Susanna Retorna - Naseem,4.1,restaurant,24.7489863,46.8427977
7480,Satellite Spices Restaurant,4,restaurant,24.7484006,46.843272
7481,Al -Bukhari Youth Restaurant,3.5,restaurant,24.7482596,46.8433599
7482,Kabayan,4.1,restaurant,24.7477009,46.8437785
7483,Pakistani Restaurant,4.3,restaurant,24.7513423,46.8410908
7484,Muhammad Shah,,restaurant,24.7467086,46.8488125
7485,Philipine Retoriana,4.3,restaurant,24.7476588,46.8436116
7486,CafÃ©,4,cafe,24.743393,46.8331316
7487,Arab Dallah,4.4,cafe,24.7371504,46.8516188
7488,entity,4.5,cafe,24.7368989,46.8517284
7489,Moroccan taste,3.9,cafe,24.7340677,46.8401646
7490,Diwaniya Rukah Al -Kif,3.8,cafe,24.736246,46.8522482
7491,Tambar specialized coffee,4.7,cafe,24.7465091,46.8309965
7492,Coffee jungle and perfumery of coffee,3.4,cafe,24.7326164,46.8485362
7493,Hot drinks,,cafe,24.7353481,46.8316146
7494,I succeeded enough,4.4,cafe,24.7495296,46.8287459
7495,Night perfume is enough,2,cafe,24.749422,46.8286483
7496,"Fenegal evening cafe to provide drinks, juices brushes and solution",3.5,cafe,24.7411875,46.8278125
7497,Hill,4.3,cafe,24.7320433,46.8345351
7498,Easy Baker,4.4,cafe,24.8247053,46.6580983
7499,Dr. Radi Cafe,4.3,cafe,24.8179435,46.6649159
7500,Cinnabon,2.8,cafe,24.8296033,46.6700915
7501,Tim Hortons,4.4,cafe,24.8178201,46.6650103
7502,Costa Cafe,4,cafe,24.8301202,46.6700454
7503,Bebax Coffee |Pebx Coffee,4.5,cafe,24.8299831,46.6703738
7504,Java Time,4.2,cafe,24.8171753,46.66572
7505,Shahi Al -Walif,4.9,cafe,24.8303017,46.670689
7506,24 Savy,4,cafe,24.824307,46.6566615
7507,To be,4,cafe,24.8169362,46.6658243
7508,Fabrica de Cafe,3.9,cafe,24.8309897,46.6599131
7509,Dr. Kaif Cafe,4.3,cafe,24.8167343,46.6673615
7510,Dunkin Dontes,3.8,cafe,24.8166875,46.6671875
7511,4Twins Fortwins,4.3,cafe,24.8165441,46.6664541
7512,Litch Specel Covey,4.2,cafe,24.8309157,46.670827
7513,day,4,cafe,24.8313835,46.6600179
7514,Pianolla Cafe |Pianola Cafe,2.4,cafe,24.8164658,46.6662722
7515,Java Cafe,4.3,cafe,24.8309598,46.6708602
7516,Dunkin Dontes,4,cafe,24.8236182,46.6560716
7517,Code,4.9,cafe,24.8248561,46.6559938
7518,Buffet Shatira Zaman,4.3,restaurant,24.6691074,46.5727377
7519,Fawal is not Sudanese,3.6,restaurant,24.6819352,46.5838219
7520,Todes Spail Cafe,4.8,cafe,24.8284136,46.7280799
7521,Black Wolf,4.3,cafe,24.8277102,46.7277499
7522,Do not acknowledge enough,3.6,cafe,24.8274353,46.7276744
7523,On,4.5,cafe,24.8276066,46.7277912
7524,Canto for the competent coffee,4.3,cafe,24.8275278,46.7278294
7525,Cosmo Cafe,3.9,cafe,24.8272664,46.7277468
7526,Double One,4.1,cafe,24.8274338,46.7279354
7527,Cake Mi Out Cafe,4.1,cafe,24.8274468,46.7280585
7528,Not,3.2,cafe,24.8269983,46.7278761
7529,Tim Hortons,3.9,cafe,24.8271751,46.7280628
7530,Prove,3,cafe,24.8264591,46.7282032
7531,North Kofi,3.7,cafe,24.8264548,46.7282079
7532,Klash Kofi,4.4,cafe,24.8268581,46.7285066
7533,Authenticity drops cafes,4.2,cafe,24.8268448,46.7285135
7534,Moroccan taste,4.1,cafe,24.8314387,46.7304198
7535,UNCLE FLUFY,2.8,cafe,24.8270642,46.7287781
7536,pee,4.1,cafe,24.8270166,46.7287538
7537,The Chocolate ROM,4.1,cafe,24.8264099,46.7285012
7538,Magical Fondo,3.6,cafe,24.8263313,46.7285047
7539,MaÃ®tre choux,,cafe,24.7955779,46.7105634
7540,D.how,4,cafe,24.796386,46.712128
7541,Dunkin Dontes,4,cafe,24.7965983,46.7113013
7542,T at a leg,5,cafe,24.7953557,46.7084556
7543,Ostrich,4.8,cafe,24.7970292,46.7066944
7544,Fat 0,4.4,cafe,24.7979368,46.7155852
7545,CrumblyÂ® Cafeteria,,cafe,24.7895608,46.717808
7546,"Tropika, Tropika",4.7,cafe,24.7955238,46.7043498
7547,Bo specialized coffee,4.5,cafe,24.7952973,46.7037307
7548,Kynd Caind,4.3,cafe,24.7906666,46.7022036
7549,Lake CafeLyx Cafe,4.6,cafe,24.7894675,46.7026948
7550,Chapter,4.2,cafe,24.7907759,46.7021218
7551,Adequate,3.9,cafe,24.789069,46.7028671
7552,Mood Masters Specialty Coffee Roastters & Cafe toasted and Master Master CafÃ© for Specialized Coffee,4.4,cafe,24.8013342,46.7071301
7553,Devgin CafÃ©,4.5,cafe,24.7912566,46.7017468
7554,Firas laundries,3.4,cafe,24.8015361,46.7069608
7555,Tea and Dala,4.7,cafe,24.8016464,46.7069763
7556,Tea and sesame,4,cafe,24.8017097,46.7069669
7557,Arab coffee,4,cafe,24.7840778,46.7141489
7558,Zuhair,4.4,cafe,24.7840348,46.7141789
7559,Grave,4.8,restaurant,24.8274135,46.7276421
7560,Jean Burger,3.6,restaurant,24.789681,46.648485
7561,Kodo,3.9,restaurant,24.784942,46.6614232
7562,Subway,4.4,restaurant,24.8043059,46.6248344
7563,Thyme,4,restaurant,24.7828857,46.6614619
7564,Kentucky,3.7,restaurant,24.7826679,46.6615937
7565,Jim Kitchen,4,restaurant,24.7856753,46.6827764
7566,Subway,3.9,restaurant,24.785458,46.682975
7567,The Sandwich Companish,3.9,restaurant,24.7812539,46.662351
7568,Maestro Pizza,4,restaurant,24.7960335,46.6290172
7569,Kentucky chicken,3.6,restaurant,24.7958233,46.6290374
7570,McDonald's,3.8,restaurant,24.790196,46.63337
7571,Dick Bruced,3.3,restaurant,24.8263665,46.6603515
7572,Dumon is the best Indian restaurant,4.9,restaurant,24.8271304,46.6607841
7573,Teacher's popularity,4,restaurant,24.82665,46.6603124
7574,Ghob more,4.1,restaurant,24.5924549,46.6755115
7575,Herfy,3.8,restaurant,24.6131416,46.6820341
7576,Restaurants and kitchens house,3.8,restaurant,24.5881775,46.6690143
7577,Kentucky chicken,3.8,restaurant,24.6254069,46.6889225
7578,They came,3.3,cafe,24.6522211,46.5576105
7579,De Cafe,4.2,cafe,24.6472851,46.5485764
7580,Khaled Nasser Mohammed Al -Saif,,cafe,24.6484871,46.5542233
7581,Moroccan mood,4.7,cafe,24.6446701,46.5473795
7582,Qamar Al -Zaman CafÃ©,4.6,cafe,24.6510182,46.5598919
7583,Barn,2.9,cafe,24.6484399,46.5561137
7584,Diam Diamond,3.5,cafe,24.6486645,46.5567927
7585,Dunkin Dontes,4.1,cafe,24.648272,46.5563786
7586,Barn,2.8,cafe,24.6505072,46.5597629
7587,Watar Cafe,4.1,cafe,24.6447342,46.5492062
7588,McCain coffee,3.5,cafe,24.6486094,46.5570626
7589,Nestreto Covey,4.5,cafe,24.6505322,46.5599476
7590,3BEANS COFFEE,4,cafe,24.6443307,46.5485974
7591,SourceSors,3.6,cafe,24.6540012,46.5690597
7592,Dunkin Dontes,3.3,cafe,24.6541189,46.5697096
7593,Hex Coffee Surd,4.7,cafe,24.6542574,46.5700487
7594,Spaciousness,4,cafe,24.6541629,46.5699543
7595,Coffee,3.3,cafe,24.6540733,46.5700116
7596,Moroccan mood,4.3,cafe,24.6540985,46.5704481
7597,Opera cafÃ©,3.8,cafe,24.65418,46.5715227
7598,Star Jose for Starting Presse - Star.juice,4.8,cafe,24.5537123,46.5144212
7599,Tea threatened,5,cafe,24.5551544,46.5140134
7600,McDonald's,3.1,cafe,24.555365,46.514708
7601,D how,4.1,cafe,24.5245782,46.4323059
7602,Aasal Plaza Complex,4.7,cafe,24.55462,46.5164503
7603,Arlo CafeSpecialized coffee,4.7,cafe,24.55716,46.5148244
7604,Dan is enough,4.2,cafe,24.5474375,46.5218125
7605,Abu Turki Shahi Jamr,4.3,cafe,24.5601656,46.5146119
7606,Falling the wedding of wedding,3.5,restaurant,24.6839,46.5865464
7607,The popularity of the horoscopes of Araqa,3.1,restaurant,24.6839372,46.586578
7608,Saad compressed,4.1,restaurant,24.6838795,46.5865651
7609,Fish and more,4.3,restaurant,24.6838534,46.5865616
7610,Fit House |Pat House,3.4,restaurant,24.6896566,46.5926702
7611,Samulji,4.4,restaurant,24.689656,46.5926977
7612,Karam Cafe,3.5,cafe,24.6933481,46.6049652
7613,Creped Kun,3.8,cafe,24.6933718,46.6050128
7614,Dunkin Dontes,3.7,cafe,24.6924338,46.6052778
7615,Coffee,4.3,cafe,24.6929145,46.6062344
7616,Parties,5,cafe,24.693589,46.6119892
7617,Gorgeous,,cafe,24.6914515,46.6121438
7618,Shish rental,5,cafe,24.6911818,46.6127847
7619,Shahi Jamr,3.5,cafe,24.7194662,46.5999909
7620,Hi Cafe,4.5,cafe,24.7152526,46.60783
7621,It is sufficient,,cafe,24.6610249,46.592477
7622,Vanky Switz X Reson is enough,3.6,cafe,24.686557,46.6215908
7623,Amazon Cafe,4.4,cafe,24.7101127,46.619458
7624,Shahi Raz,5,cafe,24.7890226,46.8332302
7625,"For the sale of firewood, charcoal, Shahi and Karak Abdulaziz Al -Shahrani milk",5,cafe,24.7886975,46.8295237
7626,Tea time,4.5,cafe,24.7856266,46.822553
7627,Fatima Saad Mesfer Al -Hababi Foundation,4.2,cafe,24.7840533,46.8207703
7628,Horizon CafÃ¨,3.3,cafe,24.7826828,46.8195582
7629,Sand tea,5,cafe,24.7895863,46.8328644
7630,Bid Coffee,4.6,cafe,24.7890478,46.8291461
7631,I & coffee,,cafe,24.785019,46.821564
7632,Come take Sobia and the Spirit of Russia,5,cafe,24.7849027,46.8214231
7633,Coffee horizon,5,cafe,24.7827502,46.8194487
7634,Insect,4.5,cafe,24.7890719,46.8289682
7635,Leave Abdulaziz tea,5,cafe,24.7847274,46.8209608
7636,Shahi B4,5,cafe,24.7898782,46.8317607
7637,McDonald's,3.1,restaurant,24.774057,46.776218
7638,Konafa Day,4,restaurant,24.7849657,46.7765139
7639,Dominos Pizza,3.9,restaurant,24.7459358,46.7760887
7640,Cuzenos casting,3.6,restaurant,24.7452951,46.7764115
7641,Romance - Kindergarten,4.2,restaurant,24.7448607,46.7766015
7642,Kodo,3.5,restaurant,24.7451588,46.776239
7643,Pizza and Pasta Diamond,3.8,restaurant,24.7416262,46.7788788
7644,Subway,4.4,restaurant,24.7817132,46.7718934
7645,McDonald's,3.7,restaurant,24.753345,46.769497
7646,Gulf grill,4.2,restaurant,24.7534718,46.7694819
7647,Kentucky,3.6,restaurant,24.8062418,46.8028031
7648,Dominos Pizza,4,restaurant,24.7708907,46.7660583
7649,Kodo,3.8,restaurant,24.8055741,46.7991467
7650,Burger King,3.8,restaurant,24.806379,46.801048
7651,Herfy,2.9,restaurant,24.6858624,46.7747586
7652,McDonald's,3.1,restaurant,24.685878,46.774818
7653,Canton,3.5,restaurant,24.6846917,46.7752602
7654,Charles Feli Stex,3.4,restaurant,24.685355,46.775555
7655,Kentucky,3.7,restaurant,24.6855874,46.7757075
7656,Steak House,4.1,restaurant,24.6836047,46.7755936
7657,Al -Moez Street,4,restaurant,24.6787572,46.7771643
7658,Organo Petzaria,4.1,restaurant,24.6811926,46.7778689
7659,Pineapple,4.3,restaurant,24.6811235,46.7778867
7660,Tarf and Tarif,3.7,cafe,24.7334375,46.5748125
7661,Kofi legacy,,cafe,24.7331,46.5771114
7662,CafÃ©,5,cafe,24.6051943,46.7084781
7663,Barak for Saudi coffee and saffron,,cafe,24.6053918,46.7086852
7664,The start of the game,4.3,cafe,24.5961281,46.6999085
7665,Barn,4.3,cafe,24.6038921,46.7054285
7666,The Spacee/The Space,5,cafe,24.5960763,46.6994244
7667,Karak Batbi,4.8,cafe,24.5945761,46.7351662
7668,Stylecoffee style,4.2,cafe,24.6036347,46.7043848
7669,Director Corner CafÃ©,4.5,cafe,24.6079845,46.7189698
7670,D/ How,4.3,cafe,24.5941235,46.7356199
7671,Shisha CafÃ©,3.7,cafe,24.6057264,46.7062511
7672,Riyadh,,cafe,24.57827,46.7303801
7673,CafÃ© enjoy 777,3.5,cafe,24.6059253,46.7061877
7674,entity,3.9,cafe,24.5943163,46.7362621
7675,A luxurious night cafe,5,cafe,24.6061528,46.7062936
7676,Starbucks,4.5,cafe,24.595814,46.697872
7677,Dr. Kev,4.2,cafe,24.5958125,46.6975625
7678,Fast Kofi,4.4,cafe,24.5960689,46.7362312
7679,"Falafel Falhaa Damascus, Arafat's road",4.2,restaurant,24.5460521,46.7190778
7680,Buffy liver and Hamis Bandar,4.6,restaurant,24.546049,46.7190695
7681,Saj,3.9,restaurant,24.5460029,46.7190374
7682,Tasali Al -Jawhara Nasser Abdul Aziz bin Atiq,4.7,restaurant,24.5489795,46.7183542
7683,Tajal Al -Shifa crown,5,restaurant,24.5490409,46.7181526
7684,Restaurants of Al -Nahar Al -Bukhari,3.7,restaurant,24.5440137,46.7288694
7685,Glory and fast meals hot pizza,3.8,restaurant,24.553124,46.7290299
7686,For fast food,4.2,restaurant,24.5531239,46.7290414
7687,Southern Pyramids Restaurant fast food,3.3,restaurant,24.5428635,46.7273792
7688,Buffy entity,4.4,restaurant,24.5438483,46.7290807
7689,Liquidation,3.8,restaurant,24.5438641,46.7291266
7690,Good nights of falafel,3.6,restaurant,24.5428687,46.7274707
7691,Al -Saraya Corner Restaurant Al -Shifa Road Arafat,4,restaurant,24.5545387,46.7261721
7692,A buffet for fast food and shawarma,3.8,restaurant,24.542811,46.7274985
7693,Tags Taj,4.2,restaurant,24.5494568,46.7177061
7694,Rama Pizza Al -Shifa Branch,4.6,restaurant,24.5548208,46.7263376
7695,Grill,4.5,restaurant,24.5548589,46.7261614
7696,Places of baskets,4.7,restaurant,24.5548852,46.7263853
7697,Waterfall Places Restaurant,4.4,restaurant,24.554887,46.7264081
7698,"Checks for meals (Brussd, Pizza and Burger)",4.1,restaurant,24.5483211,46.731895
7699,Naval restaurants,3.8,restaurant,24.6818251,46.6968814
7700,McDonald,3.8,restaurant,24.711986,46.697324
7701,Dominos Pizza,4.1,restaurant,24.6808436,46.6949017
7702,Starbucks haven,3.8,cafe,24.6873033,46.7328036
7703,Bora Cuff,4,cafe,24.686195,46.7490064
7704,Gloria Jeans Coffees,5,cafe,24.6805299,46.7422635
7705,Difference coffee,4.3,cafe,24.6862761,46.749106
7706,Covlz,,cafe,24.680455,46.742363
7707,Saleh Al Marzouq CafÃ©,4.7,cafe,24.6864431,46.7496343
7708,Mun we get off,4.8,cafe,24.6808819,46.7359173
7709,Different moments,3.8,cafe,24.6867748,46.7505293
7710,Barn's |Barn,3.2,cafe,24.692488,46.732431
7711,"Malayali Chai Shop, buffet",3.9,cafe,24.6781095,46.7412141
7712,Coffee,4.2,cafe,24.694171,46.732345
7713,Cookies & Cream,4.4,cafe,24.6884607,46.7526411
7714,Bicato Cafe,4.4,cafe,24.6883642,46.7526609
7715,Starbucks,4.1,cafe,24.6887,46.753031
7716,Long ships (Frum Dubai Taha Riad),4.2,cafe,24.67843,46.7348183
7717,Arabica Cafe Arabica Cafe,2.4,cafe,24.6979475,46.7351093
7718,"Watan, Kaf & Long",4,cafe,24.688651,46.7534626
7719,Dunkin ' - Dunkin,3.8,cafe,24.6769693,46.7372186
7720,How,4.3,cafe,24.6988435,46.7363944
7721,Cafe de Jardan,3,cafe,24.6768921,46.736561
7722,Platz Babbab Retsorana,5,restaurant,24.6944716,46.5946289
7723,Kisha,4.7,restaurant,24.6897961,46.5948991
7724,Lorenzo,4.1,restaurant,24.6898047,46.5949578
7725,Hammer Burger Hummer Burger,5,restaurant,24.6898125,46.5950625
7726,Happiness Roundabout,4.7,restaurant,24.6898686,46.5952042
7727,Shawarma Ayoub Arqa,4.4,restaurant,24.6898717,46.5952322
7728,Restaurants and voices of the suburbs of Taif,3.7,restaurant,24.655335,46.5123447
7729,Bangladesh Fish,4.5,restaurant,24.6552745,46.5134254
7730,Shawarma smoked restaurant on the embers of firewood,3.7,restaurant,24.6549729,46.5108502
7731,Tsali and Boufia Youssef Al -Balushi,3.7,restaurant,24.6546718,46.5232302
7732,Grilled Burgers grilled burger,3.9,restaurant,24.5436822,46.5142768
7733,Bukhari Su'ah Sway Restaurant,3.6,restaurant,24.543709,46.5146403
7734,Nada oven restaurant,4.8,restaurant,24.5540195,46.5088986
7735,Fawal East Palm,3.8,restaurant,24.5544368,46.5086923
7736,One buffet liver,3.8,restaurant,24.547397,46.5138069
7737,Buffed to the nights of Dammam,4.2,restaurant,24.5477495,46.5138437
7738,Fast food restaurant,,restaurant,24.5436264,46.5166375
7739,Pakistani Rattorna,4.5,restaurant,24.5436372,46.5167391
7740,Grilled burger,4.1,restaurant,24.5495221,46.5139947
7741,Happy popularity,3.8,restaurant,24.5496814,46.5140159
7742,Hambarten,4,restaurant,24.5547665,46.5103075
7743,Dominas Pisa,3.7,restaurant,24.5545785,46.5104803
7744,Pour,4.1,restaurant,24.5548831,46.5102228
7745,Subway,3.4,restaurant,24.5544972,46.5106627
7746,Shawarma Clask,3.9,restaurant,24.554764,46.510468
7747,BerraisezerBurgerizzr,4.3,restaurant,24.554658,46.510698
7748,Style of the pick,4.6,restaurant,24.5504852,46.5139957
7749,Taif Candles Restaurant,4.8,restaurant,24.5506742,46.5140331
7750,Jizani and Balila Yasser,4.5,restaurant,24.5576011,46.5088454
7751,Al -Freij's McCbus Restaurant,3.8,restaurant,24.5514158,46.5141904
7752,Dirati Dirati restaurant and kitchens company.,3.8,restaurant,24.7802766,46.6854126
7753,Dominos Pizza,3.8,restaurant,24.7752662,46.6879205
7754,Saudi Fish Company,3.8,restaurant,24.7947361,46.7426325
7755,Sweets his reputation,4.3,restaurant,24.762608,46.715171
7756,Berrychen,3.8,restaurant,24.7822387,46.743927
7757,Burger and grilled potatoes,4.1,restaurant,24.7619053,46.7154982
7758,Kodo,3.7,restaurant,24.7601287,46.717744
7759,Ready restaurants and kitchens,3.7,restaurant,24.8109326,46.8119304
7760,Pergarezar,4.1,restaurant,24.80856,46.806484
7761,Karam shawarma 1,3.1,restaurant,24.7756721,46.8357417
7762,Pyramid land,3.6,restaurant,24.7754022,46.8361307
7763,Bukhari Restaurant,3.1,restaurant,24.7768517,46.8356386
7764,"Fawal, Boufia, and Illuminati Kholoud Al -Mutairi",3.6,restaurant,24.7771207,46.8353087
7765,Soden units,4.5,restaurant,24.7727214,46.8376723
7766,Umm Abdulaziz kitchen for popular food,,restaurant,24.7720198,46.8300249
7767,Breakfast tents ðŸ•ï¸,5,restaurant,24.7779736,46.8310499
7768,Food left Al -Ghait,5,restaurant,24.7781237,46.8310556
7769,Lemon Restaurant,3.8,restaurant,24.7788826,46.8315465
7770,Dana honey,3.9,cafe,24.5294433,46.7193463
7771,International Square,4.1,cafe,24.5677872,46.7295922
7772,Java Cafe,4.5,cafe,24.5606913,46.7068814
7773,Kofi Rasting K.And a feedback,4,cafe,24.5619071,46.7416939
7774,Skilled Cafe Long,4.1,cafe,24.5645412,46.7100744
7775,Copper coffee,4.2,cafe,24.5647083,46.710276
7776,C x Cafe,4,cafe,24.5645626,46.7100545
7777,Nights of Karam Lounge,4.5,cafe,24.5647909,46.7102503
7778,Experience tea,5,cafe,24.5676191,46.7147096
7779,Dunkin,3.2,cafe,24.5555996,46.7027027
7780,Parn's Parn's,4.2,cafe,24.5600563,46.7050484
7781,Food left Joy taste,4.8,cafe,24.568107,46.7157011
7782,Library and Coffee Book and Coffee,5,cafe,24.553006,46.701632
7783,Mille Feuille,3.8,cafe,24.5550057,46.7022096
7784,Coffee Copy Lounge,3.1,cafe,24.5591921,46.7039658
7785,Shisha CafÃ©,3.4,cafe,24.5594017,46.7040707
7786,Half a million,4.3,cafe,24.5564411,46.7023298
7787,Coffee Mines Foundation,4.5,cafe,24.5570189,46.7471306
7788,Jawhara Al -Awal CafÃ©,3.4,cafe,24.527006,46.7176277
7789,Khokha juices and gray,3.7,cafe,24.5525974,46.7003753
7790,Her Highness Coffee,2.6,cafe,24.5620777,46.7754955
7791,Coven Cafe,4.8,cafe,24.5620712,46.7755464
7792,The most beautiful things and ðŸ’•,,cafe,24.5862105,46.7788306
7793,Shahi,,cafe,24.5862113,46.7788393
7794,Tilal Trading Company,,cafe,24.5862113,46.7788393
7795,Tea crops,4.6,cafe,24.5861952,46.7716919
7796,Long,,cafe,24.5862235,46.7714619
7797,Fawy,,cafe,24.5618577,46.7736914
7798,Al -Dossary CafÃ©,4.6,cafe,24.5617321,46.7750457
7799,Moroccan mood,4.4,cafe,24.5821701,46.7644634
7800,Azizia,1,cafe,24.587051,46.773544
7801,the,5,cafe,24.5871748,46.77789
7802,Capital tea,4.4,cafe,24.57626,46.7895261
7803,Black ball hall,3.9,cafe,24.5865912,46.7805046
7804,CafÃ© Step Qaid,5,cafe,24.5680067,46.7883915
7805,Kyan - Kyan,4.1,cafe,24.5672599,46.762555
7806,East Asia buffet,,cafe,24.5872158,46.7706385
7807,Baroli CafÃ© neighborhood Al -Azizia,4.1,cafe,24.5830065,46.7637921
7808,Diwaniya was bought to serve drinks,3.6,cafe,24.5773739,46.7899507
7809,Trophy,5,cafe,24.5658204,46.7633949
7810,Kentucky chicken,3.6,restaurant,24.6638132,46.706475
7811,Red onion restaurant,3.9,restaurant,24.678388,46.6932021
7812,Fraser Switz,4.1,restaurant,24.6792087,46.6918415
7813,Holiday In - the field,4.1,restaurant,24.6782811,46.6915016
7814,Anardana,3.8,restaurant,24.6669554,46.6963365
7815,CafÃ© central Cairo,4,cafe,24.6459503,46.7023641
7816,Barn,4.2,cafe,24.6873716,46.7238729
7817,Yu Kofi,4,cafe,24.6873749,46.7240016
7818,Tim Hortons,4,cafe,24.6903513,46.7212133
7819,Cup of coffee,3.8,cafe,24.6842758,46.7255883
7820,Dunkin ' - Dunkin,,cafe,24.6864944,46.717312
7821,It was enough,4.6,cafe,24.6836017,46.725673
7822,La Veranda CafÃ©,,cafe,24.6891874,46.7175639
7823,Kofi Ezz Coffee,4.2,cafe,24.6829729,46.7258798
7824,Send K - Jerajer Kofi Bakri,4.1,cafe,24.6916322,46.7183972
7825,Coded,,cafe,24.6860806,46.7152173
7826,Dalla Zaman CafÃ©,4.6,cafe,24.6797421,46.7226179
7827,Kif Specialist CafÃ©,4.2,cafe,24.679687,46.7211353
7828,Barn's |Barn,3.5,cafe,24.6935397,46.7218082
7829,Chudleight's Cafe,4,cafe,24.6935389,46.7215355
7830,Shahi and enough,4.3,cafe,24.6796837,46.7229785
7831,Bokha original Bukha,4.4,restaurant,24.8586823,46.6240921
7832,McDonald's,3.7,restaurant,24.850947,46.602847
7833,Hashi PashaBranch Branch,4,restaurant,24.8712497,46.6176755
7834,Pizza Reef REEF,3.8,restaurant,24.8718043,46.6165615
7835,Mandi address,4.5,restaurant,24.8583894,46.6241975
7836,Kabsa firewood,3.1,restaurant,24.8584016,46.6242043
7837,Stars for Pisa at Fatayer,4.5,restaurant,24.8719065,46.6165093
7838,My Gabati and Karak Karak road,3.6,restaurant,24.8505625,46.6031875
7839,Nawara RestaurantNawara Restaurant,4.1,restaurant,24.8714357,46.6176279
7840,Karak road buffet,3.6,restaurant,24.8505021,46.6031722
7841,Jude Al -Balad Al -Bukhari Restaurant,3.2,restaurant,24.8720568,46.6164129
7842,Salou Barbakio Smok,4.5,restaurant,24.8734466,46.6091276
7843,Romance,4.3,restaurant,24.8487409,46.603468
7844,Cherry grills,4,restaurant,24.8695115,46.62254
